name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
NAMI,Jinxin Technology Holding Company,2.91,9.88,239.5189003436426,11299325,9.88,5.92,3.8409,2.78,-2.0202020202020217,10582561,1067028.1,1157.8420989288709,,9203912.0,Technology Services,NASDAQ,100.0,float불명 과열(+100%↑)
