name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
BTCT,BTC Digital Ltd.,1.14,1.75,53.508771929824576,28975548,1.8,1.13,1.53,1.12,-22.44897959183674,17075774,31731397.5,0.5682108275350533,8623249.92518,10849351.0,Technology Services,NASDAQ,92.53731343283582,저유통(<20M)
