name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
PWCM,"PowerCompute, Inc.",1.36,1.5915,17.0220588235294,151014,1.6,1.5003,1.4,1.24,6.250000000000005,333801,544647.7,0.6133536877458438,1672142.06828,2440024.0000000005,Commercial Services,NASDAQ,91.47442326980926,초저유통(<5M)
