name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
SURG,"SurgePays, Inc.",0.4149,0.6387,53.94070860448302,17877274,0.68,0.5323,0.4269,0.3702,14.930747922437673,70653840,7211412.700000003,422.2399913942948,16023275.3799,10423074.12631579,Technology Services,NASDAQ,72.03791469194314,저유통(<20M) $1미만(상폐권)
