name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
LIDR,"AEye, Inc.",1.15,1.75,52.17391304347827,39829941,1.78,1.14,1.186,1.14,0.0,414996,442798.4,0.9597351383003228,44517382.0332,53461557.0,Technology Services,NASDAQ,95.3125,-
