name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
UPXI,"Upexi, Inc.",0.8802,0.993,12.81526925698705,180390,0.997,0.8998,0.902,0.771,11.984732824427475,3612397,1312678.9,3.617102126446081,56658172.5696,69273821.0,Health Technology,NASDAQ,95.88477366255144,$1미만(상폐권)
