name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
LASE,Laser Photonics Corporation,1.09,1.35,23.85321100917431,2044115,1.35,1.14,1.15,0.92,17.774176121015678,5157821,2775806.6,2.100713611683338,32595069.775319997,51935905.43490006,Electronic Technology,NASDAQ,100.0,-
