name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
TNMG,TNL Mediagene,0.3978,0.4521,13.650075414781302,214402,0.46,0.3738,0.3989,0.38,-0.5500000000000088,139145,369966.39999999997,0.31215094874640475,2269778.5946879997,1166053.9999999998,Technology Services,NASDAQ,90.83526682134568,초저유통(<5M) $1미만(상폐권)
