name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
SUGP,SU Group Holdings Limited,1.6,2.22,38.75000000000001,2643841,2.29,1.36,4.25,1.12,-42.342342342342334,40254256,5231778.5,28.90777298458183,594833.6464879999,2582877,Commercial Services,NASDAQ,92.47311827956992,초저유통(<5M)
