name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
IVF,"INVO Fertility, Inc.",0.9716,2.9204,200.57636887608066,30096765,3.12,0.9885,1.01,0.954,0.15462323471807615,51893,55354.3,0.8978307282925766,2064465.5492,2282322.0,Health Services,NASDAQ,90.63570255688481,초저유통(<5M) 과열(+100%↑)
