name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
WXM,WF International Limited,4.0,9.99,149.75,3393522,10.39,4.26,4.33,3.5065,-3.3816425120772875,62273,43475.4,1.5712133865876767,576875.484375,4507500.0,Distribution Services,NASDAQ,93.4747145187602,초저유통(<5M) 과열(+100%↑)
