name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
LGHL,Lion Group Holding Ltd.,0.789,1.04,31.81242078580481,1534117,1.05,0.77,0.796,0.74,0.49675200611387266,421502,3193798.2,0.1023576186781782,711571.259551,728151.0,Finance,NASDAQ,96.42857142857143,초저유통(<5M)
