name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
XOS,"Xos, Inc.",2.09,4.45,112.91866028708135,14817456,4.49,3.33,2.16,2.0506,-0.23866348448688962,28021806,3272663.1,58.802187250022875,6946652.6715,29715309.0,Consumer Durables,NASDAQ,96.55172413793103,저유통(<20M) 과열(+100%↑)
