name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
FLZH,"Flash Sports & Media Holdings, Inc.",1.18,1.39,17.796610169491522,368910,1.4,1.195,1.25,1.16,-3.2786885245901667,40795,55035.1,0.74922772335416,47980991.872600004,63176153.99999999,Consumer Services,NASDAQ,95.1219512195122,-
HYFM,"Hydrofarm Holdings Group, Inc.",1.92,2.1798,13.531250000000014,578880,2.2,1.85,1.99,1.61,-10.69767441860465,5720364,15243919.5,0.38982068237979733,4119581.8628099994,9148053.999999998,Producer Manufacturing,NASDAQ,94.22857142857143,초저유통(<5M) 거래량허수
