name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
SAFX,"XCF Global, Inc.",0.3903,0.4497,15.219062259800156,528624,0.4529,0.4127,0.4098,0.3649,6.290849673202602,1895585,1884027.5,0.9948328739970902,50451999.719440006,157544678.0,Energy Minerals,NASDAQ,92.03980099502479,$1미만(상폐권)
