name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
EVH,"Evolent Health, Inc",3.08,3.84,24.675324675324667,130312,3.8583,3.3,3.17,3.0,-0.9646302250803797,3091565,5226291.9,0.6085404728875183,107677386.414,346441692.0,Commercial Services,NYSE,96.72219236969372,거래량허수
