name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
VRRM,Verra Mobility Corporation,4.18,5.38,28.708133971291872,1103343,5.44,4.82,4.315,4.135,-0.23866348448688962,7780060,3565229.3,2.5008783544218756,150437603.589,634969821.0000001,Transportation,NASDAQ,90.32258064516121,-
