name,description,close,premarket_close,premarket_change,premarket_volume,premarket_high,premarket_low,high,low,change,volume,average_volume_10d_calc,relative_volume_10d_calc,float_shares_outstanding,market_cap_basic,sector,exchange,strength,flags
CRGO,Freightos Limited,1.35,1.6,18.51851851851852,155449,1.62,1.4,1.3863,1.3062,2.2727272727272747,47799,39716.4,1.2799269515947207,35395238.241000004,69772718.99999999,Technology Services,NASDAQ,90.9090909090909,-
